name,city,country,iata,icao,lat,lon,elev,tz,dst,olsontz
Cotopaxi International Airport,Latacunga,Ecuador,LTX,SELT,-0.906833,-78.615799,9205,-5,U,America/Guayaquil
Jose Maria Velasco Ibarra Airport,Macara,Ecuador,MRR,SEMA,-4.37823009491,-79.9410018921,1508,-5,U,America/Guayaquil
Coronel E Carvajal Airport,Macas,Ecuador,XMS,SEMC,-2.29917001724243,-78.1207962036133,3452,-5,U,America/Guayaquil
General Manuel Serrano Airport,Machala,Ecuador,MCH,SEMH,-3.2689,-79.961601,11,-5,U,America/Guayaquil
El Carmen Airport,Montalvo,Ecuador,\N,SEMO,-2.06700992584229,-76.975700378418,960,-5,U,America/Guayaquil
Eloy Alfaro International Airport,Manta,Ecuador,MEC,SEMT,-0.94607800245285,-80.6788024902344,48,-5,U,America/Guayaquil
Maragrosa Airport,Maragrosa,Ecuador,\N,SEMX,-2.85109996795654,-79.803596496582,18,-5,U,America/Guayaquil
Amable Calle Gutierrez Airport,Pasaje,Ecuador,\N,SEPS,-3.31966996192932,-79.7692031860352,22,-5,U,America/Guayaquil
Reales Tamarindos Airport,Portoviejo,Ecuador,PVO,SEPV,-1.04165005683899,-80.4721984863281,130,-5,U,America/Guayaquil
Quevedo Airport,Quevedo,Ecuador,\N,SEQE,-0.989400029182434,-79.4651031494141,350,-5,U,America/Guayaquil
Mariscal Sucre International Airport,Quito,Ecuador,UIO,SEQM,-0.129166666667,-78.3575,7841,-5,U,America/Guayaquil
Chimborazo Airport,Riobamba,Ecuador,\N,SERB,-1.65342998504639,-78.6560974121094,9151,-5,U,America/Guayaquil
Santa Rosa International Airport,Santa Rosa,Ecuador,ETR,SERO,-3.441986,-79.996957,20,-5,U,America/Guayaquil
General Ulpiano Paez Airport,Salinas,Ecuador,SNC,SESA,-2.20499,-80.988899,18,-5,U,America/Guayaquil
Santo Domingo de Los Colorados Airport,Santo Domingo,Ecuador,\N,SESD,-0.24822199344635,-79.2144012451172,1714,-5,U,America/Guayaquil
Taura Airport,Taura,Ecuador,\N,SETA,-2.2610399723053,-79.6801986694336,56,-5,U,America/Guayaquil
Mayor Galo Torres Airport,Tena,Ecuador,\N,SETE,-0.986766993999481,-77.8195037841797,1708,-5,U,America/Guayaquil
Tarapoa Airport,Tarapoa,Ecuador,TPC,SETR,-0.122956000268459,-76.3377990722656,814,-5,U,America/Guayaquil
Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,TUA,SETU,0.809505999088287,-77.7080993652344,9649,-5,U,America/Guayaquil
El Eden Airport,Armenia,Colombia,AXM,SKAR,4.45278,-75.7664,3990,-5,U,America/Bogota
Tres De Mayo Airport,Puerto Asis,Colombia,PUU,SKAS,0.505228,-76.5008,815,-5,U,America/Bogota
Las Flores Airport,El Banco,Colombia,ELB,SKBC,9.04554,-73.9749,111,-5,U,America/Bogota
Palonegro Airport,Bucaramanga,Colombia,BGA,SKBG,7.1265,-73.1848,3897,-5,U,America/Bogota
El Dorado International Airport,Bogota,Colombia,BOG,SKBO,4.70159,-74.1469,8361,-5,U,America/Bogota
Ernesto Cortissoz International Airport,Barranquilla,Colombia,BAQ,SKBQ,10.8896,-74.7808,98,-5,U,America/Bogota
José Celestino Mutis Airport,Bahia Solano,Colombia,BSC,SKBS,6.20292,-77.3947,80,-5,U,America/Bogota
Gerardo Tobar López Airport,Buenaventura,Colombia,BUN,SKBU,3.81963,-76.9898,48,-5,U,America/Bogota
Camilo Daza International Airport,Cucuta,Colombia,CUC,SKCC,7.92757,-72.5115,1096,-5,U,America/Bogota
Rafael Nuñez International Airport,Cartagena,Colombia,CTG,SKCG,10.4424,-75.513,4,-5,U,America/Bogota
Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,SKCL,3.54322,-76.3816,3162,-5,U,America/Bogota
La Florida Airport,Tumaco,Colombia,TCO,SKCO,1.81442,-78.7492,8,-5,U,America/Bogota
Las Brujas Airport,Corozal,Colombia,CZU,SKCZ,9.33274,-75.2856,528,-5,U,America/Bogota
Yariguíes Airport,Barrancabermeja,Colombia,EJA,SKEJ,7.02433,-73.8068,412,-5,U,America/Bogota
Gustavo Artunduaga Paredes Airport,Florencia,Colombia,FLA,SKFL,1.58919,-75.5644,803,-5,U,America/Bogota
Santiago Vila Airport,Girardot,Colombia,GIR,SKGI,4.27624,-74.7967,900,-5,U,America/Bogota
Juan Casiano Airport,Guapi,Colombia,GPI,SKGP,2.57013,-77.8986,164,-5,U,America/Bogota
Guaymaral Airport,Guaymaral,Colombia,\N,SKGY,4.81233,-74.0649,8390,-5,U,America/Bogota
Perales Airport,Ibague,Colombia,IBE,SKIB,4.42161,-75.1333,2999,-5,U,America/Bogota
San Luis Airport,Ipiales,Colombia,IPI,SKIP,0.861925,-77.6718,9765,-5,U,America/Bogota
Antonio Roldan Betancourt Airport,Carepa,Colombia,APO,SKLC,7.81196,-76.7164,46,-5,U,America/Bogota
Jorge Isaac Airport,La Mina,Colombia,MCJ,SKLM,11.2325,-72.4901,281,-5,U,America/Bogota
Alfredo Vásquez Cobo International Airport,Leticia,Colombia,LET,SKLT,-4.19355,-69.9432,277,-5,U,America/Bogota
Enrique Olaya Herrera Airport,Medellin,Colombia,EOH,SKMD,6.220549,-75.590582,4949,-5,U,America/Bogota
Los Garzones Airport,Monteria,Colombia,MTR,SKMR,8.82374,-75.8258,36,-5,U,America/Bogota
Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,SKMU,1.25366,-70.2339,680,-5,U,America/Bogota
La Nubia Airport,Manizales,Colombia,MZL,SKMZ,5.0296,-75.4647,6871,-5,U,America/Bogota
Benito Salas Airport,Neiva,Colombia,NVA,SKNV,2.95015,-75.294,1464,-5,U,America/Bogota
Aguas Claras Airport,Ocana,Colombia,OCV,SKOC,8.31506,-73.3583,3850,-5,U,America/Bogota
Otu Airport,Otu,Colombia,OTU,SKOT,7.01037,-74.7155,2060,-5,U,America/Bogota
Puerto Bolívar Airport,Puerto Bolivar,Colombia,\N,SKPB,12.2215,-71.9848,90,-5,U,America/Bogota
German Olano Airport,Puerto Carreno,Colombia,PCR,SKPC,6.18472,-67.4932,177,-5,U,America/Bogota
Matecaña International Airport,Pereira,Colombia,PEI,SKPE,4.81267,-75.7395,4416,-5,U,America/Bogota
Pitalito Airport,Pitalito,Colombia,PTX,SKPI,1.85777,-76.0857,4212,-5,U,America/Bogota
Guillermo León Valencia Airport,Popayan,Colombia,PPN,SKPP,2.4544,-76.6093,5687,-5,U,America/Bogota
Antonio Narino Airport,Pasto,Colombia,PSO,SKPS,1.39625,-77.2915,5951,-5,U,America/Bogota
El Embrujo Airport,Providencia,Colombia,PVA,SKPV,13.3569,-81.3583,10,-5,U,America/Bogota
Mariquita Airport,Mariquita,Colombia,MQU,SKQU,5.21256,-74.8836,1531,-5,U,America/Bogota
Jose Maria Córdova International Airport,Rio Negro,Colombia,MDE,SKRG,6.16454,-75.4231,6955,-5,U,America/Bogota
Almirante Padilla Airport,Rio Hacha,Colombia,RCH,SKRH,11.5262,-72.926,43,-5,U,America/Bogota
Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,SKSJ,2.57969,-72.6394,605,-5,U,America/Bogota
Simón Bolívar International Airport,Santa Marta,Colombia,SMR,SKSM,11.1196,-74.2306,22,-5,U,America/Bogota
Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,ADZ,SKSP,12.5836,-81.7112,19,-5,U,America/Bogota
Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,SKSV,2.15217,-74.7663,920,-5,U,America/Bogota
Gustavo Vargas Airport,Tame,Colombia,TME,SKTM,6.45108,-71.7603,1050,-5,U,America/Bogota
Santiago Perez Airport,Arauca,Colombia,AUC,SKUC,7.06888,-70.7369,420,-5,U,America/Bogota
El Caraño Airport,Quibdo,Colombia,UIB,SKUI,5.69076,-76.6412,204,-5,U,America/Bogota
Heriberto Gíl Martínez Airport,Tulua,Colombia,ULQ,SKUL,4.08836,-76.2351,3132,-5,U,America/Bogota
Alfonso López Pumarejo Airport,Valledupar,Colombia,VUP,SKVP,10.435,-73.2495,483,-5,U,America/Bogota
Vanguardia Airport,Villavicencio,Colombia,VVC,SKVV,4.16787,-73.6138,1394,-5,U,America/Bogota
Huancabamba Airport,Huancabamba,Peru,\N,SPAB,-5.25677013397217,-79.4429016113281,6312,-5,U,America/Lima
Alferez FAP Alfredo Vladimir Sara Bauer Airport,Andoas,Peru,AOP,SPAS,-2.79612994194,-76.4665985107,728,-5,U,America/Lima
Teniente General Gerardo Pérez Pinedo Airport,Atalaya,Peru,\N,SPAY,-10.7291002274,-73.7665023804,751,-5,U,America/Lima
Iberia Airport,Iberia,Peru,IBP,SPBR,-11.411600112915,-69.4887008666992,750,-5,U,America/Lima
Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,PCL,SPCL,-8.37794017791748,-74.5743026733399,513,-5,U,America/Lima
Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,Peru,CHM,SPEO,-9.14960956573486,-78.5238037109375,69,-5,U,America/Lima
Puerto Esperanza Airport,Puerto Esperanza,Peru,\N,SPEP,-9.7681303024292,-70.7064971923828,725,-5,U,America/Lima
Cesar Torke Podesta Airport,Moquegua,Peru,\N,SPEQ,-17.1790008544922,-70.9308013916016,4480,-5,U,America/Lima
Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,Peru,CIX,SPHI,-6.78747987747192,-79.8281021118164,97,-5,U,America/Lima
Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,AYP,SPHO,-13.1548004150391,-74.2043991088867,8917,-5,U,America/Lima
Andahuaylas Airport,Andahuaylas,Peru,ANS,SPHY,-13.7063999176025,-73.3504028320313,11300,-5,U,America/Lima
Comandante FAP German Arias Graziani Airport,Anta,Peru,ATA,SPHZ,-9.34743976593018,-77.5983963012695,9097,-5,U,America/Lima
Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113,-5,U,America/Lima
Juanjui Airport,Juanjui,Peru,JJI,SPJI,-7.16909980773926,-76.7285995483398,1148,-5,U,America/Lima
Francisco Carle Airport,Jauja,Peru,JAU,SPJJ,-11.7831001282,-75.4733963013,11034,-5,U,America/Lima
Inca Manco Capac International Airport,Juliaca,Peru,JUL,SPJL,-15.4671001434326,-70.158203125,12552,-5,U,America/Lima
Ilo Airport,Ilo,Peru,ILQ,SPLO,-17.6949996948242,-71.3440017700195,72,-5,U,America/Lima
Las Palmas Air Base,Las Palmas,Peru,\N,SPLP,-12.16069984436,-76.998901367188,250,-5,U,America/Lima
Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,TBP,SPME,-3.55253005027771,-80.3814010620117,115,-5,U,America/Lima
Moises Benzaquen Rengifo Airport,Yurimaguas,Peru,YMS,SPMS,-5.89377021789551,-76.1182022094727,587,-5,U,America/Lima
Collique Airport,Collique,Peru,\N,SPOL,-11.9287004470825,-77.0610961914062,410,-5,U,America/Lima
Chachapoyas Airport,Chachapoyas,Peru,CHH,SPPY,-6.20180988311768,-77.8561019897461,8333,-5,U,America/Lima
Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,IQT,SPQT,-3.78473997116089,-73.3087997436523,306,-5,U,America/Lima
Rodríguez Ballón International Airport,Arequipa,Peru,AQP,SPQU,-16.3411006927,-71.5830993652,8405,-5,U,America/Lima
Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,Peru,\N,SPRM,-11.1286001205444,-75.3505020141602,2600,-5,U,America/Lima
Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,TRU,SPRU,-8.08141040802002,-79.1088027954102,106,-5,U,America/Lima
Capitán FAP Renán Elías Olivera International Airport,Pisco,Peru,PIO,SPSO,-13.7448997497559,-76.2202987670898,39,-5,U,America/Lima
Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,TPP,SPST,-6.50873994827271,-76.3731994628906,869,-5,U,America/Lima
Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,TCQ,SPTN,-18.0533008575,-70.2758026123,1538,-5,U,America/Lima
Padre Aldamiz International Airport,Puerto Maldonado,Peru,PEM,SPTU,-12.6135997772,-69.2285995483,659,-5,U,America/Lima
Capitán FAP Guillermo Concha Iberico International Airport,Piura,Peru,PIU,SPUR,-5.20574998856,-80.6164016724,120,-5,U,America/Lima
Capitan Montes Airport,Talara,Peru,TYL,SPYL,-4.5766401290894,-81.254096984863,282,-5,U,America/Lima
Alejandro Velasco Astete International Airport,Cuzco,Peru,CUZ,SPZO,-13.5356998444,-71.9387969971,10860,-5,U,America/Lima
Orlando Executive Airport,Orlando,United States,ORL,KORL,28.5455,-81.332901,113,-5,A,America/New_York
Laurence G Hanscom Field,Bedford,United States,BED,KBED,42.47000122,-71.28900146,133,-5,A,America/New_York
Oscoda Wurtsmith Airport,Oscoda,United States,OSC,KOSC,44.451599,-83.394096,633,-5,A,America/New_York
Hunter Army Air Field,Hunter Aaf,United States,SVN,KSVN,32.00999832,-81.14569855,41,-5,A,America/New_York
Trenton Mercer Airport,Trenton,United States,TTN,KTTN,40.2766990661621,-74.8134994506836,213,-5,A,America/New_York
General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20,-5,A,America/New_York
Griffiss International Airport,Rome,United States,RME,KRME,43.23379898,-75.40699768,504,-5,A,America/New_York
Bangor International Airport,Bangor,United States,BGR,KBGR,44.8073997497559,-68.8281021118164,192,-5,A,America/New_York
Fort Lauderdale Executive Airport,Fort Lauderdale,United States,FXE,KFXE,26.1972999573,-80.1707000732,13,-5,A,America/New_York
Anderson Regional Airport,Andersen,United States,AND,KAND,34.4945983887,-82.7093963623,782,-5,A,America/New_York
North Perry Airport,Hollywood,United States,HWO,KHWO,26.0012,-80.2407,8,-5,A,America/New_York
Gainesville Regional Airport,Gainesville,United States,GNV,KGNV,29.6900997162,-82.2717971802,152,-5,A,America/New_York
Caribou Municipal Airport,Caribou,United States,CAR,KCAR,46.8714981079,-68.0178985596,626,-5,A,America/New_York
Pope Field,Fort Bragg,United States,POB,KPOB,35.1708984375,-79.014503479004,217,-5,A,America/New_York
Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.4117012024,-81.8498001099,791,-5,A,America/New_York
Dover Air Force Base,Dover,United States,DOV,KDOV,39.12950134,-75.46600342,24,-5,A,America/New_York
Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,KCVG,39.0488014221,-84.6678009033,896,-5,A,America/New_York
Tipton Airport,Fort Meade,United States,FME,KFME,39.0853996277,-76.7593994141,150,-5,A,America/New_York
Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.6925010681152,-74.168701171875,18,-5,A,America/New_York
Houlton International Airport,Houlton,United States,HUL,KHUL,46.1231002808,-67.792098999,489,-5,A,America/New_York
Myrtle Beach International Airport,Myrtle Beach,United States,MYR,KMYR,33.6796989441,-78.9282989502,25,-5,A,America/New_York
Nantucket Memorial Airport,Nantucket,United States,ACK,KACK,41.25310135,-70.06020355,47,-5,A,America/New_York
Felker Army Air Field,Fort Eustis,United States,FAF,KFAF,37.1324996948,-76.6088027954,12,-5,A,America/New_York
Ronald Reagan Washington National Airport,Washington,United States,DCA,KDCA,38.8521,-77.037697,15,-5,A,America/New_York
Patuxent River Naval Air Station (Trapnell Field),Patuxent River,United States,NHK,KNHK,38.285999,-76.411797,39,-5,A,America/New_York
Atlantic City International Airport,Atlantic City,United States,ACY,KACY,39.4575996398926,-74.5772018432617,75,-5,A,America/New_York
Elizabeth City Regional Airport & Coast Guard Air Station,Elizabeth City,United States,ECG,KECG,36.26060104,-76.17459869,12,-5,A,America/New_York
Northern Maine Regional Airport at Presque Isle,Presque Isle,United States,PQI,KPQI,46.68899918,-68.0447998,534,-5,A,America/New_York
Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,FLL,KFLL,26.072599,-80.152702,9,-5,A,America/New_York
Lawson Army Air Field (Fort Benning),Fort Benning,United States,LSF,KLSF,32.3372993469,-84.9913024902,232,-5,A,America/New_York
Harrisburg International Airport,Harrisburg,United States,MDT,KMDT,40.1935005188,-76.7633972168,310,-5,A,America/New_York
Capital City Airport,Lansing,United States,LAN,KLAN,42.7787017822266,-84.58740234375,861,-5,A,America/New_York
Massena International Richards Field,Massena,United States,MSS,KMSS,44.9357986450195,-74.8455963134766,215,-5,A,America/New_York
Hickory Regional Airport,Hickory,United States,HKY,KHKY,35.74110031,-81.38950348,1190,-5,A,America/New_York
Albert Whitted Airport,St. Petersburg,United States,SPG,KSPG,27.7651,-82.626999,7,-5,A,America/New_York
Page Field,Fort Myers,United States,FMY,KFMY,26.58659935,-81.8632965088,17,-5,A,America/New_York
Millinocket Municipal Airport,Millinocket,United States,\N,KMLT,45.6478004455566,-68.6856002807617,408,-5,A,America/New_York
Andrews Air Force Base,Camp Springs,United States,ADW,KADW,38.810799,-76.866997,280,-5,A,America/New_York
Smith Reynolds Airport,Winston-salem,United States,INT,KINT,36.1337013244629,-80.2220001220703,969,-5,A,America/New_York
Wheeler Sack Army Air Field,Fort Drum,United States,\N,KGTB,44.05559921,-75.71949768,688,-5,A,America/New_York
St Clair County International Airport,Port Huron,United States,PHN,KPHN,42.9109993,-82.52890015,650,-5,A,America/New_York
Columbia Metropolitan Airport,Columbia,United States,CAE,KCAE,33.9388008117676,-81.119499206543,236,-5,A,America/New_York
Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203,-5,A,America/New_York
Moody Air Force Base,Valdosta,United States,VAD,KVAD,30.9678001404,-83.1930007935,233,-5,A,America/New_York
Miami International Airport,Miami,United States,MIA,KMIA,25.7931995391846,-80.2906036376953,8,-5,A,America/New_York
Lovell Field,Chattanooga,United States,CHA,KCHA,35.0353012084961,-85.2037963867187,683,-5,A,America/New_York
Igor I Sikorsky Memorial Airport,Stratford,United States,BDR,KBDR,41.163501739502,-73.1261978149414,9,-5,A,America/New_York
Williamsport Regional Airport,Williamsport,United States,IPT,KIPT,41.2417984008789,-76.9210968017578,529,-5,A,America/New_York
Indianapolis International Airport,Indianapolis,United States,IND,KIND,39.7173,-86.294403,797,-5,A,America/New_York
Akron Fulton International Airport,Akron,United States,AKC,KAKR,41.0374984741,-81.4669036865,1067,-5,A,America/New_York
Westchester County Airport,White Plains,United States,HPN,KHPN,41.0670013427734,-73.7076034545899,439,-5,A,America/New_York
Francis S Gabreski Airport,West Hampton Beach,United States,FOK,KFOK,40.8437004089,-72.6317977905,67,-5,A,America/New_York
Palm Beach County Park Airport,West Palm Beach,United States,LNA,KLNA,26.59300041,-80.08509827,14,-5,A,America/New_York
Bowman Field,Louisville,United States,LOU,KLOU,38.2280006409,-85.6636962891,546,-5,A,America/New_York
Terre Haute International Hulman Field,Terre Haute,United States,HUF,KHUF,39.4514999389648,-87.3076019287109,589,-5,A,America/New_York
Edward F Knapp State Airport,Montpelier,United States,MPV,KMPV,44.20349884,-72.56230164,1166,-5,A,America/New_York
Richmond International Airport,Richmond,United States,RIC,KRIC,37.505199432373,-77.3197021484375,167,-5,A,America/New_York
Norfolk International Airport,Norfolk,United States,ORF,KORF,36.8945999145508,-76.2012023925781,26,-5,A,America/New_York
Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.12760162,-81.20210266,50,-5,A,America/New_York
St Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,KPIE,27.91020012,-82.68740082,11,-5,A,America/New_York
Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.1189002990723,-77.6724014282227,559,-5,A,America/New_York
Patrick Air Force Base,Coco Beach,United States,COF,KCOF,28.2348995209,-80.6100997925,8,-5,A,America/New_York
Teterboro Airport,Teterboro,United States,TEB,KTEB,40.8501014709,-74.060798645,9,-5,A,America/New_York
Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.8776016235352,-78.7874984741211,435,-5,A,America/New_York
James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.902400970459,-84.2193984985352,1009,-5,A,America/New_York
Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.1072998046875,-78.9461975097656,589,-5,A,America/New_York
Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,United States,LIY,KLHW,31.889099,-81.562303,45,-5,A,America/New_York
Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.13190079,-76.49299622,42,-5,A,America/New_York
Seymour Johnson Air Force Base,Goldsboro,United States,GSB,KGSB,35.33940125,-77.96060181,109,-5,A,America/New_York
Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.7326011657715,-71.4204025268555,55,-5,A,America/New_York
Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,38.3404998779297,-75.5102996826172,52,-5,A,America/New_York
Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.2123985290527,-83.353401184082,645,-5,A,America/New_York
Tampa International Airport,Tampa,United States,TPA,KTPA,27.9755001068115,-82.533203125,26,-5,A,America/New_York
Mc Guire Air Force Base,Wrightstown,United States,WRI,KWRI,40.0155983,-74.59169769,131,-5,A,America/New_York
Cherry Point MCAS /Cunningham Field/,Cherry Point,United States,\N,KNKT,34.90090179,-76.88069916,29,-5,A,America/New_York
Emanuel County Airport,Santa Barbara,United States,\N,KSBO,32.6091003417969,-82.3699035644531,327,-5,A,America/New_York
Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.3698997497559,-81.9645004272461,144,-5,A,America/New_York
Stewart International Airport,Newburgh,United States,SWF,KSWF,41.5041007995606,-74.1047973632813,491,-5,A,America/New_York
Dobbins Air Reserve Base,Marietta,United States,MGE,KMGE,33.91540146,-84.51629639,1068,-5,A,America/New_York
Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,HTL,KHTL,44.359798,-84.671095,1150,-5,A,America/New_York
Melbourne International Airport,Melbourne,United States,MLB,KMLB,28.1028003692627,-80.6453018188477,33,-5,A,America/New_York
Rickenbacker International Airport,Columbus,United States,LCK,KLCK,39.813801,-82.927803,744,-5,A,America/New_York
Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.3535995483,-87.395401001,1221,-5,A,America/New_York
McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,35.81100082,-83.9940033,981,-5,A,America/New_York
Millville Municipal Airport,Millville,United States,MIV,KMIV,39.367802,-75.072197,85,-5,A,America/New_York
Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,KLUK,39.10329819,-84.41860199,483,-5,A,America/New_York
Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026,-5,A,America/New_York
Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,42.88079834,-85.52279663,794,-5,A,America/New_York
Vero Beach Regional Airport,Vero Beach,United States,VRB,KVRB,27.6556,-80.417901,24,-5,A,America/New_York
Altoona Blair County Airport,Altoona,United States,AOO,KAOO,40.29639816,-78.31999969,1503,-5,A,America/New_York
La Guardia Airport,New York,United States,LGA,KLGA,40.77719879,-73.87259674,21,-5,A,America/New_York
Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.3964996337891,-84.3503036499024,81,-5,A,America/New_York
Augusta State Airport,Augusta,United States,AUG,KAUG,44.3205986023,-69.7973022461,352,-5,A,America/New_York
Jacksonville Naval Air Station (Towers Field),Jacksonville,United States,NIP,KNIP,30.2358,-81.680603,21,-5,A,America/New_York
Godman Army Air Field,Fort Knox,United States,FTK,KFTK,37.9071006775,-85.9720993042,756,-5,A,America/New_York
New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,United States,\N,KNCA,34.70840073,-77.43969727,26,-5,A,America/New_York
Burlington International Airport,Burlington,United States,BTV,KBTV,44.4719009399,-73.1532974243,335,-5,A,America/New_York
Jacksonville International Airport,Jacksonville,United States,JAX,KJAX,30.4941005706787,-81.6878967285156,30,-5,A,America/New_York
Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,312,-5,A,America/New_York
Dade Collier Training and Transition Airport,Miami,United States,TNT,KTNT,25.861799240112,-80.897003173828,13,-5,A,America/New_York
Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.6832008361816,-80.0955963134766,19,-5,A,America/New_York
Ogdensburg International Airport,Ogdensburg,United States,OGS,KOGS,44.6819000244,-75.4654998779,297,-5,A,America/New_York
Cape Cod Coast Guard Air Station,Falmouth,United States,FMH,KFMH,41.6584014893,-70.5214004517,131,-5,A,America/New_York
Coastal Carolina Regional Airport,New Bern,United States,EWN,KEWN,35.0730018616,-77.0429000854,18,-5,A,America/New_York
Shaw Air Force Base,Sumter,United States,SSC,KSSC,33.97269821,-80.47059631,241,-5,A,America/New_York
Coleman A. Young Municipal Airport,Detroit,United States,DET,KDET,42.40919876,-83.00990295,626,-5,A,America/New_York
Cape May County Airport,Wildwood,United States,WWD,KWWD,39.0084991455,-74.9083023071,23,-5,A,America/New_York
Selfridge Air National Guard Base Airport,Mount Clemens,United States,MTC,KMTC,42.613463,-82.836919,580,-5,A,America/New_York
Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,43.111198425293,-76.1063003540039,421,-5,A,America/New_York
Naval Air Station Key West/Boca Chica Field,Key West,United States,NQX,KNQX,24.57579994,-81.68890381,6,-5,A,America/New_York
Northeast Philadelphia Airport,Philadelphia,United States,PNE,KPNE,40.081902,-75.010597,120,-5,A,America/New_York
Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871898651123,-75.241096496582,36,-5,A,America/New_York
Middle Georgia Regional Airport,Macon,United States,MCN,KMCN,32.692798614502,-83.6492004394531,354,-5,A,America/New_York
John Glenn Columbus International Airport,Columbus,United States,CMH,KCMH,39.998001,-82.891899,815,-5,A,America/New_York
Wright-Patterson Air Force Base,Dayton,United States,FFO,KFFO,39.8260993958,-84.0483016968,823,-5,A,America/New_York
Beaufort County Airport,Beaufort,United States,BFT,KARW,32.4122009277,-80.6343994141,10,-5,A,America/New_York
Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG,44.6509017944336,-73.4681015014648,234,-5,A,America/New_York
Phillips Army Air Field,Aberdeen,United States,APG,KAPG,39.466202,-76.1688,57,-5,A,America/New_York
Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,EKN,KEKN,38.88940048,-79.85710144,1987,-5,A,America/New_York
Hartford Brainard Airport,Hartford,United States,HFD,KHFD,41.736698150635,-72.649398803711,18,-5,A,America/New_York
North Central State Airport,Smithfield,United States,SFZ,KSFZ,41.9207992554,-71.4914016724,441,-5,A,America/New_York
Mac Dill Air Force Base,Tampa,United States,MCF,KMCF,27.84930038,-82.52120209,14,-5,A,America/New_York
Opa-locka Executive Airport,Miami,United States,OPF,KOPF,25.907,-80.278397,8,-5,A,America/New_York
Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.5361995697021,-81.7552032470703,30,-5,A,America/New_York
Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,United States,\N,KMUI,40.43479919,-76.56939697,488,-5,A,America/New_York
John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13,-5,A,America/New_York
Homestead ARB Airport,Homestead,United States,HST,KHST,25.48859978,-80.38359833,5,-5,A,America/New_York
Wallops Flight Facility Airport,Wallops Island,United States,WAL,KWAL,37.9402008057,-75.4664001465,40,-5,A,America/New_York
Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,United States,NXX,KNXX,40.19979858,-75.14820099,358,-5,A,America/New_York
Charleston Air Force Base-International Airport,Charleston,United States,CHS,KCHS,32.89860153,-80.04049683,46,-5,A,America/New_York
